Unnamed: 0,junction,node,x,y,latitude,longitude,stream_order,receiver_junction,geometry,node.1,row,col,latitude.1,longitude.1,chi,elevation,flow_distance,drainage_area,m_chi,b_chi,source_key,basin_key,segmented_elevation,dist,sinuosity,gradient,Junction Index,most_common_rocktype_id,RCS_D,LE,ksn_bin,ksn_bin_label,ksn_bin_midpoint
76,644,71753445,520732.5,6094687.5,54.9986345,-2.67590574,3,645,POINT (-2.67590574 54.9986345),71753445,3758,4422,54.9986345,-2.67590574,7.9705,82.705,52363.0,33043000.0,11.912,-11.925,442,6,83.021,0.0,2.1562859388195776,0.0102806956589583,644,650.0,SANDSTONE AND MUDSTONE,0.552380952,2,11–15,12.7015
77,645,72207313,520432.5,6094577.5,54.9976584,-2.68060317,3,332,POINT (-2.68060317 54.9976584),72207313,3780,4362,54.9976584,-2.68060317,7.686,79.42,51674.0,34669000.0,11.942,-12.149,442,6,79.635,0.0,1.5968141592920353,0.0082904424778761,645,703.0,SANDSTONE,0.628571429,2,11–15,12.7015
78,701,48944959,533992.5,6100272.5,55.0480926,-2.46796673,1,317,POINT (-2.46796673 55.0480926),48944959,2641,7074,55.0480926,-2.46796673,14.197,226.88,76872.0,1312000.0,6.6437,132.19,436,6,226.51,0.0,1.355113470650118,0.0146281022332381,701,30.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,1,6–11,8.492999999999999
79,711,50405601,523282.5,6099912.5,55.0454747,-2.63561891,1,639,POINT (-2.63561891 55.0454747),50405601,2713,4932,55.0454747,-2.63561891,22.622,281.71,70389.0,1253700.0,4.2613,185.42,443,6,281.83,0.0,1.2004054278437968,0.0107986262337412,711,650.0,SANDSTONE AND MUDSTONE,0.552380952,0,0–6,3.11475
80,722,51930605,531842.5,6099537.5,55.0416303,-2.50169797,1,723,POINT (-2.50169797 55.0416303),51930605,2788,6644,55.0416303,-2.50169797,12.988,215.27,73909.0,1288400.0,6.9762,124.73,438,6,215.33,0.0,1.2077185498729612,0.0146990499341119,722,30.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,1,6–11,8.492999999999999
81,723,54492614,531282.5,6098907.5,55.0360047,-2.51053005,2,318,POINT (-2.51053005 55.0360047),54492614,2914,6532,55.0360047,-2.51053005,11.335,202.88,72891.0,3945200.0,8.3993,108.27,437,6,203.48,0.0,1.1811260828249506,0.0091268833672836,723,30.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,1,6–11,8.492999999999999
82,744,53251351,530282.5,6099212.5,55.0388073,-2.52614386,1,723,POINT (-2.52614386 55.0388073),53251351,2853,6332,55.0388073,-2.52614386,13.571,219.81,74300.0,1251400.0,7.1794,122.17,437,6,219.6,0.0,1.3477084315658945,0.0161935441777222,744,30.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,1,6–11,8.492999999999999
83,749,53330492,519437.5,6099192.5,55.0391699,-2.69584279,1,750,POINT (-2.69584279 55.0391699),53330492,2857,4163,55.0391699,-2.69584279,13.734,170.97,55398.0,1251600.0,13.532,-13.848,461,6,172.0,0.0,1.320814634057418,0.0284531278799842,749,253.0,"MUDSTONE, SILTSTONE, LIMESTONE AND SANDSTONE",0.552380952,2,11–15,12.7015
84,750,59130160,519207.5,6097772.5,55.0264183,-2.69953725,2,751,POINT (-2.69953725 55.0264183),59130160,3141,4117,55.0264183,-2.69953725,10.768,130.04,53498.0,9504900.0,19.822,-84.258,452,6,129.19,0.0,1.056587600954396,0.0339090904492339,750,253.0,"MUDSTONE, SILTSTONE, LIMESTONE AND SANDSTONE",0.552380952,4,20–24,21.8765
85,751,59068649,519127.5,6097787.5,55.0265562,-2.70078767,2,752,POINT (-2.70078767 55.0265562),59068649,3138,4101,55.0265562,-2.70078767,10.706,127.28,53412.0,11228000.0,19.782,-83.841,452,6,127.94,0.0,1.2440537622983825,0.0135124377314915,751,253.0,"MUDSTONE, SILTSTONE, LIMESTONE AND SANDSTONE",0.552380952,4,20–24,21.8765
86,752,61620601,518447.5,6097162.5,55.0209655,-2.71146513,2,753,POINT (-2.71146513 55.0209655),61620601,3263,3965,55.0209655,-2.71146513,9.9452,114.8,52263.0,13624000.0,14.407,-28.782,452,6,114.5,0.0,1.4798826959640363,0.0120362963016288,752,703.0,SANDSTONE,0.628571429,2,11–15,12.7015
87,753,71669898,516372.5,6094707.5,54.9989767,-2.74406006,2,754,POINT (-2.74406006 54.9989767),71669898,3754,3550,54.9989767,-2.74406006,7.1619,76.11,47506.0,18517000.0,13.619,-20.912,452,6,76.626,0.0,1.143400160673402,0.0052531070238938,753,703.0,SANDSTONE,0.628571429,2,11–15,12.7015
88,754,72165543,516467.5,6094587.5,54.9978952,-2.74258192,2,755,POINT (-2.74258192 54.9978952),72165543,3778,3569,54.9978952,-2.74258192,7.0679,75.306,47331.0,23839000.0,13.682,-21.36,452,6,75.345,0.0,1.4723545993762897,0.011070312855818,754,703.0,SANDSTONE,0.628571429,2,11–15,12.7015
89,755,81952298,515187.5,6092237.5,54.9768179,-2.76271513,2,756,POINT (-2.76271513 54.9768179),81952298,4248,3313,54.9768179,-2.76271513,5.2277,45.682,43391.0,28755000.0,5.5761,17.53,452,6,46.681,0.0,1.4196607314045455,0.0066898378687333,755,903.0,SANDSTONE,0.638095238,0,0–6,3.11475
90,756,89207793,514862.5,6090512.5,54.9613262,-2.76788219,2,334,POINT (-2.76788219 54.9613262),89207793,4593,3248,54.9613262,-2.76788219,4.1406,33.939,40899.0,34202000.0,8.8823,-1.9855,452,6,34.792,0.0,1.367575776359799,0.0030647335265237,756,903.0,SANDSTONE,0.638095238,1,6–11,8.492999999999999
91,768,53901835,529077.5,6099052.5,55.0374415,-2.54501514,1,769,POINT (-2.54501514 55.0374415),53901835,2885,6091,55.0374415,-2.54501514,13.141,227.0,72736.0,1265800.0,13.951,43.594,439,6,226.93,0.0,1.2063198290885242,0.028975772174361,768,30.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,2,11–15,12.7015
92,769,55531414,529607.5,6098652.5,55.0338158,-2.53676383,2,319,POINT (-2.53676383 55.0338158),55531414,2965,6197,55.0338158,-2.53676383,11.741,207.76,71935.0,2803600.0,13.989,43.114,439,6,207.36,0.0,1.3381305556491487,0.0169753252743021,769,30.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,2,11–15,12.7015
93,774,54409754,524242.5,6098927.5,55.0365774,-2.6206785,1,775,POINT (-2.6206785 55.0365774),54409754,2910,5124,55.0365774,-2.6206785,14.56,247.77,61600.0,1275600.0,24.885,-115.19,447,6,247.14,0.0,1.2293283923834393,0.0505506241871287,774,650.0,SANDSTONE AND MUDSTONE,0.552380952,5,24–28,26.1535
94,775,59438741,524457.5,6097697.5,55.0255139,-2.61741979,2,641,POINT (-2.61741979 55.0255139),59438741,3156,5167,55.0255139,-2.61741979,12.149,184.65,60065.0,3668600.0,31.137,-191.19,447,6,187.11,0.0,1.1257705451224664,0.0319946751550909,775,650.0,SANDSTONE AND MUDSTONE,0.552380952,6,28–34,31.032500000000002
95,784,55878108,529397.5,6098567.5,55.0330644,-2.5400581,1,769,POINT (-2.5400581 55.0330644),55878108,2982,6155,55.0330644,-2.5400581,12.181,210.23,72186.0,1294800.0,6.1886,135.34,440,6,210.73,0.0,1.1079221434238704,0.0109026601364819,784,30.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,0,0–6,3.11475
96,789,57041513,518847.5,6098282.5,55.0310151,-2.705135,1,751,POINT (-2.705135 55.0310151),57041513,3039,4045,55.0310151,-2.705135,11.951,137.81,54182.0,1436500.0,7.49,50.162,466,6,139.68,0.0,1.3539540689891256,0.0185157614889032,789,253.0,"MUDSTONE, SILTSTONE, LIMESTONE AND SANDSTONE",0.552380952,1,6–11,8.492999999999999
97,796,58043838,521127.5,6098037.5,55.0287218,-2.66948365,1,797,POINT (-2.66948365 55.0287218),58043838,3088,4501,55.0287218,-2.66948365,14.318,204.09,56496.0,1410000.0,26.311,-170.65,453,6,206.08,0.0,1.1434492393010445,0.0466531142875733,796,253.0,"MUDSTONE, SILTSTONE, LIMESTONE AND SANDSTONE",0.552380952,5,24–28,26.1535
98,797,60849396,520347.5,6097352.5,55.0225988,-2.68173445,2,750,POINT (-2.68173445 55.0225988),60849396,3225,4345,55.0225988,-2.68173445,12.345,155.66,55309.0,5464900.0,17.084,-54.692,452,6,156.22,0.0,1.4906485829436724,0.0210880268884687,797,253.0,"MUDSTONE, SILTSTONE, LIMESTONE AND SANDSTONE",0.552380952,3,15–20,17.142
99,808,58741831,525492.5,6097867.5,55.0269896,-2.60121491,1,640,POINT (-2.60121491 55.0269896),58741831,3122,5374,55.0269896,-2.60121491,12.764,202.18,61075.0,1628500.0,31.9,-202.76,449,6,204.41,0.0,1.0870431656731472,0.0527605374491827,808,30.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,6,28–34,31.032500000000002
100,813,59233673,524272.5,6097747.5,55.0259723,-2.62030937,1,775,POINT (-2.62030937 55.0259723),59233673,3146,5130,55.0259723,-2.62030937,12.522,202.76,60275.0,1250400.0,55.814,-492.49,450,6,206.41,0.0,1.0958179055996535,0.0945012489067129,813,705.0,SANDSTONE,0.552380952,8,43–129,85.96499999999999
101,818,59540928,522582.5,6097672.5,55.0253779,-2.6467511,1,797,POINT (-2.6467511 55.0253779),59540928,3161,4792,55.0253779,-2.6467511,15.939,208.52,58045.0,1325800.0,12.754,9.2222,452,6,212.51,0.0,1.2118033563712558,0.0234122534421727,818,253.0,"MUDSTONE, SILTSTONE, LIMESTONE AND SANDSTONE",0.552380952,2,11–15,12.7015
102,819,59563239,531587.5,6097667.5,55.0248427,-2.50589509,1,320,POINT (-2.50589509 55.0248427),59563239,3162,6593,55.0248427,-2.50589509,14.596,211.64,72082.0,1250400.0,1.0741,195.89,441,6,211.57,0.0,1.3195593576127298,0.0085292361288316,819,30.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,0,0–6,3.11475
103,845,61113023,518232.5,6097287.5,55.0220967,-2.7148199,1,752,POINT (-2.7148199 55.0220967),61113023,3238,3922,55.0220967,-2.7148199,10.477,116.48,52566.0,1251200.0,3.3014,82.102,469,6,116.69,0.0,1.2183519886758625,0.0067552189471137,845,253.0,"MUDSTONE, SILTSTONE, LIMESTONE AND SANDSTONE",0.552380952,0,0–6,3.11475
104,873,64666168,524907.5,6096412.5,55.0139443,-2.61049274,1,642,POINT (-2.61049274 55.0139443),64666168,3413,5257,55.0139443,-2.61049274,11.914,181.62,58421.0,1250500.0,23.755,-101.1,451,6,181.9,0.0,1.2467804898738846,0.0537253750512045,873,30.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,4,20–24,21.8765
105,874,64728071,528002.5,6096397.5,55.013645,-2.56209562,1,321,POINT (-2.56209562 55.013645),64728071,3416,5876,55.013645,-2.56209562,11.139,200.55,65697.0,1250200.0,15.409,30.295,445,6,201.93,0.0,1.27642841284273,0.0614319963036707,874,30.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,3,15–20,17.142
106,884,65668647,521892.5,6096167.5,55.0118845,-2.65765952,1,644,POINT (-2.65765952 55.0118845),65668647,3462,4654,55.0118845,-2.65765952,11.446,142.92,54751.0,1398600.0,15.953,-41.938,464,6,140.65,0.0,1.2699253549873784,0.0320220080613756,884,650.0,SANDSTONE AND MUDSTONE,0.552380952,3,15–20,17.142
107,889,66241769,520122.5,6096027.5,55.0107011,-2.68534698,1,754,POINT (-2.68534698 55.0107011),66241769,3490,4300,55.0107011,-2.68534698,13.3,123.08,52637.0,1250200.0,7.0111,27.558,468,6,120.81,0.0,1.350664060525381,0.0121610676267507,889,253.0,"MUDSTONE, SILTSTONE, LIMESTONE AND SANDSTONE",0.552380952,1,6–11,8.492999999999999
108,910,69585053,526212.5,6095212.5,55.0030939,-2.59019548,1,323,POINT (-2.59019548 55.0030939),69585053,3653,5518,55.0030939,-2.59019548,11.071,166.06,63157.0,1282000.0,16.494,-14.16,446,6,168.44,0.0,1.331035029195298,0.0399238326815574,910,30.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,3,15–20,17.142
109,930,71628544,516162.5,6094717.5,54.9990734,-2.74734225,1,753,POINT (-2.74734225 54.9990734),71628544,3752,3508,54.9990734,-2.74734225,7.5681,83.972,47736.0,1253900.0,20.4,-68.832,477,6,85.555,0.0,1.0939984365553364,0.0373957204704263,930,703.0,SANDSTONE,0.628571429,4,20–24,21.8765
110,932,72391828,525382.5,6094532.5,54.9970263,-2.6032316,1,324,POINT (-2.6032316 54.9970263),72391828,3789,5352,54.9970263,-2.6032316,9.6161,150.0,61556.0,1385800.0,27.501,-114.34,448,6,150.11,0.0,1.2710088073491272,0.0497033116425721,932,30.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,5,24–28,26.1535
111,940,73374405,520432.5,6094287.5,54.9950524,-2.68062387,1,645,POINT (-2.68062387 54.9950524),73374405,3838,4362,54.9950524,-2.68062387,8.2755,92.66,52008.0,1257300.0,22.342,-91.057,471,6,93.839,0.0,1.1517241379310346,0.045655172413793,940,650.0,SANDSTONE AND MUDSTONE,0.552380952,4,20–24,21.8765
112,944,74327840,523677.5,6094057.5,54.9928418,-2.62992207,1,643,POINT (-2.62992207 54.9928418),74327840,3884,5011,54.9928418,-2.62992207,12.811,131.95,56248.0,1385200.0,4.0952,80.322,455,6,132.79,0.0,1.292612195547213,0.0175480688362768,944,30.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,0,0–6,3.11475
113,968,77681559,523982.5,6093252.5,54.9855933,-2.62522246,1,325,POINT (-2.62522246 54.9855933),77681559,4045,5072,54.9855933,-2.62522246,8.7886,134.43,56111.0,1261300.0,12.156,31.256,456,6,138.09,0.0,1.3214353330925708,0.054112730975084,968,30.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,2,11–15,12.7015
114,984,79550728,515027.5,6092807.5,54.981945,-2.76518501,1,755,POINT (-2.76518501 54.981945),79550728,4134,3281,54.981945,-2.76518501,6.4008,70.112,44114.0,1329500.0,19.126,-52.267,480,6,70.152,0.0,1.2212210628918847,0.0412647725677022,984,903.0,SANDSTONE,0.638095238,3,15–20,17.142
115,986,80459665,518702.5,6092592.5,54.9798885,-2.7077754,1,987,POINT (-2.7077754 54.9798885),80459665,4177,4016,54.9798885,-2.7077754,8.4715,66.283,49701.0,1258800.0,7.6183,1.7225,475,6,66.261,0.0,1.3550206379192022,0.0167967810793378,986,703.0,SANDSTONE,0.628571429,1,6–11,8.492999999999999
116,987,83528521,518732.5,6091862.5,54.9733274,-2.70735437,2,331,POINT (-2.70735437 54.9733274),83528521,4323,4022,54.9733274,-2.70735437,6.8104,54.011,48711.0,3630100.0,7.6276,1.6694,475,6,53.616,0.0,1.2892113412866566,0.008880348905515,987,703.0,SANDSTONE,0.628571429,1,6–11,8.492999999999999
117,1003,81469971,514512.5,6092352.5,54.9778715,-2.77325521,1,756,POINT (-2.77325521 54.9778715),81469971,4225,3178,54.9778715,-2.77325521,8.2871,76.39,44034.0,1507000.0,6.8143,20.202,481,6,76.673,0.0,1.6737922892910584,0.0226648027026139,1003,903.0,SANDSTONE,0.638095238,1,6–11,8.492999999999999
118,1005,81722442,519102.5,6092292.5,54.9771775,-2.70154553,1,987,POINT (-2.70154553 54.9771775),81722442,4237,4096,54.9771775,-2.70154553,7.9449,64.854,49428.0,1330800.0,10.292,-16.412,476,6,65.359,0.0,1.2639390616333863,0.0191142137312284,1005,703.0,SANDSTONE,0.628571429,1,6–11,8.492999999999999
119,1013,83089896,520477.5,6091967.5,54.9742023,-2.68008632,1,328,POINT (-2.68008632 54.9742023),83089896,4302,4371,54.9742023,-2.68008632,7.3553,101.88,50653.0,1270400.0,34.346,-147.2,474,6,105.42,0.0,1.161861137078814,0.0623905571432749,1013,160.0,LIMESTONE,0.552380952,7,34–43,38.533500000000004
120,1042,86643247,523312.5,6091117.5,54.9664394,-2.63586603,1,326,POINT (-2.63586603 54.9664394),86643247,4472,4938,54.9664394,-2.63586603,9.6534,136.59,54623.0,1250200.0,5.8885,80.475,465,6,137.32,0.0,1.5188403691359529,0.0585954571606317,1042,30.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,0,0–6,3.11475
121,1062,88316925,525877.5,6090722.5,54.9627633,-2.59583822,1,322,POINT (-2.59583822 54.9627633),88316925,4551,5451,54.9627633,-2.59583822,14.202,219.62,67189.0,1252800.0,28.945,-185.6,444,6,225.48,0.0,1.4927085178409232,0.0298627606609687,1062,30.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,6,28–34,31.032500000000002
122,1074,90824960,523562.5,6090132.5,54.9575762,-2.6320421,1,327,POINT (-2.6320421 54.9575762),90824960,4669,4988,54.9575762,-2.6320421,11.076,180.2,54926.0,1381500.0,22.138,-65.627,463,6,179.57,0.0,1.4244859071584883,0.048583964988594,1074,30.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,4,20–24,21.8765
123,1079,91099208,515497.5,6090067.5,54.9573079,-2.75798909,1,333,POINT (-2.75798909 54.9573079),91099208,4682,3375,54.9573079,-2.75798909,4.8056,31.678,41519.0,1281800.0,0.039898,31.486,487,6,31.678,0.0,1.5026376808798585,0.0001043498389499,1079,903.0,SANDSTONE,0.638095238,0,0–6,3.11475
124,1104,93938395,515392.5,6089397.5,54.9512903,-2.7596647,1,335,POINT (-2.7596647 54.9512903),93938395,4816,3354,54.9512903,-2.7596647,5.1063,35.71,39635.0,1299300.0,3.9267,14.973,488,6,35.024,0.0,1.2016402287348285,0.0090079161672311,1104,903.0,SANDSTONE,0.638095238,0,0–6,3.11475
125,1110,94320984,523852.5,6089307.5,54.9501487,-2.62758205,1,329,POINT (-2.62758205 54.9501487),94320984,4834,5046,54.9501487,-2.62758205,13.291,211.51,55434.0,1267600.0,14.735,18.897,459,6,214.75,0.0,1.6358329716727988,0.0381262344596635,1110,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,3,15–20,17.142
126,1114,95617140,554662.5,6089002.5,54.9449834,-2.14663481,1,1115,POINT (-2.14663481 54.9449834),95617140,4895,11208,54.9449834,-2.14663481,6.7426,193.83,34200.0,1267700.0,34.721,-35.198,604,9,198.92,0.0,1.116056794805161,0.0865776066268337,1114,722.0,MUDSTONE,0.619047619,7,34–43,38.533500000000004
127,1115,94559933,555037.5,6089252.5,54.9471886,-2.14073331,2,1116,POINT (-2.14073331 54.9471886),94559933,4845,11283,54.9471886,-2.14073331,5.8732,154.81,33697.0,14096000.0,39.613,-77.45,591,9,155.2,0.0,1.2416941024152817,0.0329279984662107,1115,722.0,MUDSTONE,0.619047619,7,34–43,38.533500000000004
128,1116,95173415,555692.5,6089107.5,54.945813,-2.13053662,2,1117,POINT (-2.13053662 54.945813),95173415,4874,11414,54.945813,-2.13053662,5.3729,132.72,32864.0,16649000.0,39.55,-77.159,591,9,135.34,0.0,1.1647922328319154,0.0172418822053186,1116,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,7,34–43,38.533500000000004
129,1117,96038891,556892.5,6088902.5,54.9438356,-2.11184548,2,1118,POINT (-2.11184548 54.9438356),96038891,4915,11654,54.9438356,-2.11184548,4.5834,111.73,31446.0,19623000.0,36.701,-55.719,591,9,112.5,0.0,1.3822283973818457,0.0197139663189805,1117,722.0,MUDSTONE,0.619047619,7,34–43,38.533500000000004
130,1118,96587676,558397.5,6088772.5,54.9424936,-2.08838047,3,1119,POINT (-2.08838047 54.9424936),96587676,4941,11955,54.9424936,-2.08838047,3.5209,81.95,29358.0,25022000.0,30.709,-26.212,591,9,81.912,0.0,1.2493909564622503,0.0190020152385852,1118,722.0,MUDSTONE,0.619047619,6,28–34,31.032500000000002
132,1132,96671609,555792.5,6088752.5,54.942612,-2.1290446,1,1116,POINT (-2.1290446 54.942612),96671609,4945,11434,54.942612,-2.1290446,6.2775,172.58,33397.0,1385400.0,3.7051,148.47,607,9,171.73,0.0,1.4451663535306074,0.1080756676392683,1132,722.0,MUDSTONE,0.619047619,0,0–6,3.11475
133,1139,97592683,514442.5,6088532.5,54.9435454,-2.77454118,1,336,POINT (-2.77454118 54.9435454),97592683,4989,3164,54.9435454,-2.77454118,3.5195,28.183,38082.0,1250400.0,2.5924,19.111,491,6,28.235,0.0,1.0795912380986197,0.0045508922959849,1139,903.0,SANDSTONE,0.638095238,0,0–6,3.11475
134,1140,97719584,514787.5,6088502.5,54.9432657,-2.76915705,1,1141,POINT (-2.76915705 54.9432657),97719584,4995,3233,54.9432657,-2.76915705,4.1174,36.44,38368.0,1265800.0,14.815,-24.506,489,6,36.495,0.0,1.3186373627279118,0.0337460925078824,1140,903.0,SANDSTONE,0.638095238,3,15–20,17.142
135,1141,98248283,514587.5,6088377.5,54.9421483,-2.7722855,2,337,POINT (-2.7722855 54.9421483),98248283,5020,3193,54.9421483,-2.7722855,3.5629,28.481,38057.0,6359500.0,16.68,-29.011,484,6,30.417,0.0,1.4012861470506548,0.00394151719901,1141,903.0,SANDSTONE,0.638095238,3,15–20,17.142
136,1142,97831669,546682.5,6088477.5,54.9410764,-2.27128795,1,1143,POINT (-2.27128795 54.9410764),97831669,5000,9612,54.9410764,-2.27128795,9.2683,236.35,57296.0,1260000.0,10.821,134.39,49,1,234.68,0.0,1.1581414269965713,0.0232132373071565,1142,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,2,11–15,12.7015
137,1143,98656316,545107.5,6088282.5,54.939469,-2.29590216,2,1144,POINT (-2.29590216 54.939469),98656316,5039,9297,54.939469,-2.29590216,6.7435,199.51,55458.0,4632200.0,42.733,-85.599,49,1,202.57,0.0,1.2221015123504917,0.0648459073634405,1143,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,7,34–43,38.533500000000004
139,1146,98024160,557527.5,6088432.5,54.9395396,-2.1020279,1,1147,POINT (-2.1020279 54.9395396),98024160,5009,11781,54.9395396,-2.1020279,5.0379,121.64,30441.0,1287400.0,20.04,19.708,610,9,120.67,0.0,1.1240459682962147,0.0401609262841384,1146,722.0,MUDSTONE,0.619047619,4,20–24,21.8765
140,1147,97559093,557857.5,6088542.5,54.9404899,-2.09685535,2,1118,POINT (-2.09685535 54.9404899),97559093,4987,11847,54.9404899,-2.09685535,4.353,107.67,30050.0,2992600.0,24.338,0.65683,609,9,106.6,0.0,1.178993691594055,0.0438204013696518,1147,722.0,MUDSTONE,0.619047619,5,24–28,26.1535
141,1149,98401988,542587.5,6088342.5,54.9402296,-2.33522574,1,1150,POINT (-2.33522574 54.9402296),98401988,5027,8793,54.9402296,-2.33522574,6.5381,175.32,55290.0,1363600.0,51.876,-163.75,51,1,175.43,0.0,1.0643349983741233,0.0971393068938634,1149,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,8,43–129,85.96499999999999
142,1150,98126937,542572.5,6088407.5,54.940815,-2.33545023,2,1151,POINT (-2.33545023 54.940815),98126937,5014,8790,54.940815,-2.33545023,6.4147,168.84,55219.0,3562000.0,44.8,-116.93,48,1,170.46,0.0,1.1133000686153465,0.0548676797741993,1150,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,8,43–129,85.96499999999999
143,1151,97260463,543567.5,6088612.5,54.9425712,-2.31988856,4,1144,POINT (-2.31988856 54.9425712),97260463,4973,8989,54.9425712,-2.31988856,5.184,113.1,54088.0,183550000.0,32.612,-56.628,8,1,112.43,0.0,1.1984523070407245,0.0120596611460837,1151,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,6,28–34,31.032500000000002
144,1155,98677471,545117.5,6088277.5,54.9394232,-2.29574686,1,1143,POINT (-2.29574686 54.9394232),98677471,5040,9299,54.9394232,-2.29574686,6.7653,199.97,55470.0,1250000.0,26.721,19.254,50,1,200.03,0.0,1.073312629199899,0.0411436507859968,1155,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,5,24–28,26.1535
145,1158,98827772,556232.5,6088242.5,54.93798,-2.12227664,1,1117,POINT (-2.12227664 54.93798),98827772,5047,11522,54.93798,-2.12227664,6.3201,176.32,32490.0,1250200.0,35.517,-50.716,608,9,173.75,0.0,1.1185143629678116,0.0692000409043016,1158,722.0,MUDSTONE,0.619047619,7,34–43,38.533500000000004
